,Datetime,ID,text,username
522,"Sep 18, 2024 · 12:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
523,"Sep 18, 2024 · 12:03 AM UTC",1828599781976932352,#MSFT #SPX500 #BTC #Microsoft announces a new $60 billion share buyback program and a 10% increase in quarterly dividends.  Wow ...,@ShitLaurenSHays
524,"Sep 17, 2024 · 11:31 PM UTC",1119798348020502528,"Blog: AI-Powered, Integrated Data Matching with Interzoid's Excel Workbook Template #microsoft #msft https://blog.interzoid.com/entries/excel-data-quality    Generated similarity keys identify inconsistent and redundant data:",@interzoid
525,"Sep 17, 2024 · 11:24 PM UTC",1801069972413890561,Soft Landing Setup 🚨 What to Expect 🎢 Market Analysis #msft #intc #sui https://piped.video/fanXTuj2UsQ?si=zrBfMhrAceUH44Pe via @YouTube,@SWJGOAT
526,"Sep 17, 2024 · 11:12 PM UTC",1159345501256314880,"🚀 Boost your data quality in Microsoft Excel with Interzoid’s AI-powered Matching Workbook template! 🎯 Perform advanced fuzzy & similarity matching, all within Excel—no complex setup needed! Integrated as Excel functions🔗 https://www.interzoid.com/excel-data-quality #MSFT",@sfhomebase
527,"Sep 17, 2024 · 9:36 PM UTC",1747460718490787840,I wonder if @BlackRock knows about @rendernetwork 🤔 I know @Microsoft does 😉.  #blackrock #rndr $render #render $rndr #msft $msft,@NerminShata
528,"Sep 17, 2024 · 9:35 PM UTC",1840421237564014592,Microsoft and BlackRock are teaming up to raise $100 billion for AI data centers.   Forget your piggy bank; this is a long-term bullish move that's basically a tech stock's version of “The Avengers.”    #Microsoft #MSFT,@stock_news_AI
529,"Sep 17, 2024 · 9:32 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
530,"Sep 17, 2024 · 9:21 PM UTC",1840421237564014592,"Breaking news: BlackRock and Microsoft are teaming up for a $30B AI megafund.   With Nvidia on board for energy expertise, get ready for a tech power surge!   #Microsoft #MSFT",@stock_news_AI
531,"Sep 17, 2024 · 9:13 PM UTC",1822760519079440385,"$MSFT 443 missed by a couple of $,  $ORCL $GOOG $BABA $AAPL #Microsoft #MSFT",@Bargainhunt3187
532,"Sep 17, 2024 · 8:29 PM UTC",1720542415910793216,"#MSFT in news with announcement of a $60B stock buyback & a 10% #dividend increase.  Morgan Stanley has a price target of $506.  Today, #MSFT close up 0.88% today. Up 15.7% YTD.  Also a Double Bottom pattern with a breakout on the #thinkorswim charts.  (Not a recommendation)",@BarbArmstrongCS
533,"Sep 17, 2024 · 8:00 PM UTC",1823076014638952449,🛡️ Microsoft Corp 4h Harmonic 🔴 #MSFT 4h Bearish Bat Pattern  🔆 Microsoft Corp Price: $434.92 ✅ Optimal Short Entries: $452.32 🛑 Short S/L: $457.74,@Investment_Scan
534,"Sep 17, 2024 · 7:09 PM UTC",1796055203214475264,Let the market come to you—patience beats overtrading all day every day.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@SymbiaAI
535,"Sep 17, 2024 · 7:00 PM UTC",1567283549954252802,Stop chasing every move. Focus on your strategy.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
536,"Sep 17, 2024 · 6:59 PM UTC",1812377723123150848,"Adapt to the market’s rhythm—rigidity kills, flexibility profits  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@DayTradeDustin
537,"Sep 17, 2024 · 6:26 PM UTC",1802681651148849152,"#NASDAQ #SPX #MSFT #AAPL - wow what a set up. Candles looking very vulnerable at key chart levels, and the #FOMC uncertainty tomorrow...Hold your beer...",@ArcisFX
538,"Sep 17, 2024 · 6:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
539,"Sep 17, 2024 · 4:58 PM UTC",1841991675859607552,$MSTR $MSFT $RUM $PGHL Started  trading over 4 months ago and I lost $3K. Now I've made over $177K+ profits after joining their chat room and using their alerts.           Highly recommended! It's free joining  #MSTR #MSFT #RUM #PGHL,@MorgenssternNJ
540,"Sep 17, 2024 · 4:41 PM UTC",1820198670500818946,"#MSFT Microsoft's CEO Satya Nadella says he’s raising the bar on operational excellence within the company. So, the tech giant has created a new chief operating officer position and hired a Fortune 500 CFO to take on the role: https://finance.yahoo.com/news/meet-microsoft-coo-former-superstar-111237051.html",@andrewsilvagni
541,"Sep 17, 2024 · 4:32 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
542,"Sep 17, 2024 · 4:21 PM UTC",1796055203214475264,"Stay patient, follow the plan, and watch the green roll in.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@SymbiaAI
543,"Sep 17, 2024 · 4:09 PM UTC",1822396228375646208,"People are sleeping on $MSFT and its insane growth potential.   From dominating in cloud to leading AI innovations, Microsoft is just getting started.   They own 49% of OpenAI—a major player in the future of AI.   The path ahead looks incredibly bright for Microsoft! 🌟📈  #MSFT #Ai #Investing #Growth #StockMarket",@Wealthonomic1
544,"Sep 17, 2024 · 4:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
545,"Sep 17, 2024 · 3:55 PM UTC",1820610845128175616,"Shares of Microsoft #MSFT are climbing today. The board approved a $60 billion share buyback program and agreed to raise the dividend by 10% to $0.83 per share as of November 21. My 🎯 was $437.35, and the price hit $441.85 today. Reversal 🎯 is $444.65.",@AGuyNamedSomet1
546,"Sep 17, 2024 · 3:45 PM UTC",1798626591725281280,#MSFT #SPX500 #BTC Microsoft announces a new $60 billion share buyback program and a 10% increase in quarterly dividends.  We’re going up; liquidity is here. They’ll keep the markets up longer 📈,@WhoIsDarth
547,"Sep 17, 2024 · 3:37 PM UTC",1758753307042951171,Microsoft announces $60B stock buyback & 10% dividend hike! 📈💰AI investments paying off as Copilot adoption rises. Bullish momentum continues!  @DEXWireNews #MSFT #Stocks #AI #Investing  ⭐️ Learn More About $MSFT 📱Download our Mobile App » https://link-to.app/dexwirenews,@DEXWireTeam
548,"Sep 17, 2024 · 3:07 PM UTC",1695126546586193920,"Hey guys, take a look at this thread.    This Microsoft (MSFT) trade took over 3 months to fill (5/3 - 8/5). #LongTermInvesting     Here is another chart with META that took over 3 months (4/9 - 7/5).   These dates are precisely both, exactly 3 months apart. #msft #meta #trade",@optionstraps
549,"Sep 17, 2024 · 3:01 PM UTC",1728415808546627584,💰 Microsoft shareholders rejoice! $60B buyback program announced & 10% dividend hike. Is it time to invest? #MSFT #StockMarket #Dividends,@ElleoCalderon
550,"Sep 17, 2024 · 2:45 PM UTC",1728415808546627584,💰 Microsoft shareholders rejoice! $60B buyback program announced & 10% dividend hike. Is it time to invest? #MSFT #StockMarket #Dividends,@ElleoCalderon
551,"Sep 17, 2024 · 2:23 PM UTC",1812146446793142272,Too bad #microsoft #msft dosen't turn their Defender Endpoint into a copyright enforcement engine... that would really be pretty amazing... .. ..,@PredicamentOmni
552,"Sep 17, 2024 · 2:15 PM UTC",1600326413915152385,GOOD MORNING FOLKS~ S.I😇=8😡=0 SDex=😇  √#AMC 4.89 $+0.030 0.62%😇  √#GME 20.36 $+0.27 1.34%😇  √#CHEWY 32.68 $+0.010 0.031%😇  √#GNS 0.93 $+0.058 6.64%😇 √#MULN 11.88 $+0.043 0.37%😇  √#MSFT 439.74 $+8.40 1.95%😇 √#TSLA 233.43 $+6.57 2.90%😇  √#MYSZ 1.91 $+0.033 1.74%😇,@EYESON_NEWS
553,"Sep 17, 2024 · 2:14 PM UTC",1556255074627620864,"IBM today announced its Quiskit Functions Catalog, a collection of services that are designed to make it easier for enterprise developers to experiment with quantum use cases. https://www.networkworld.com/article/3523669/ibm-microsoft-and-boeing-mark-advances-in-quantum-computing.html?utm_date=20240917141408 #IBM #MSFT #QuantumComputing",@SanjaySiboo
554,"Sep 17, 2024 · 2:04 PM UTC",1316319323175018497,Microsoft shares rise 1.89% to $439.50 as the company announces a massive $60B buyback plan. #Microsoft #MSFT #StockBuyback #TechStocks #Bloomberg,@MaxGinezIII
555,"Sep 17, 2024 · 1:45 PM UTC",1683384274618142724,"Microsoft is making a major move with a massive $60 billion share buyback, and the market is responding positively. With shares up 1.66%, it's a strong comeback for the tech giant!  #Microsoft #ShareBuyback #TechStocks #StockMarket #InvestorNews #MSFT #MarketMoves #TechGiant",@Go4Tradescom
556,"Sep 17, 2024 · 1:36 PM UTC",1567283549954252802,"The market doesn't owe you anything—earn your wins through discipline, not luck.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
557,"Sep 17, 2024 · 1:35 PM UTC",1812377723123150848,Your mindset controls your trades—focus on emotional stability as much as strategy.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto,@DayTradeDustin
558,"Sep 17, 2024 · 1:30 PM UTC",default_profile_bigger.png,#MSFT  there was once a time when a tech stock raising dividend and share buyback was a bad thing. Ie. we are out of ideas where to use the cash.,@neobliviscar1
559,"Sep 17, 2024 · 1:20 PM UTC",1089926324439994369,Check out my #MSFT $MSFT analysis on @TradingView: https://www.tradingview.com/x/YRPYYobO/,@smart4trade
560,"Sep 17, 2024 · 1:13 PM UTC",1798373447522820096,"#MSFT $MSFT Bull/Bear Key Price Level for today 9-17-24 is: 438.41 (Bullish above & Bearish below)   Resistance Levels for today 9-17-24 are: R1 440.46, R2 442.51, R3 446.61, R4 450.7, R5 454.8, R6 458.9 Support Levels for today 9-17-24 are: S1 436.36, S2 434.31, S3 430.21, S4 426.12, S5 422.02, S6 417.92  $QQQ #NASDAQ #NASDAQ100 #NQ_F #NVIDIA #QQQ #AAPL $AAPL $TSLA #TSLA $META #META $AMZN #AMZN $NVDA #NVDA $MSFT #MSFT $GOOG $GOOG #AMZN $AMZN #daytrader #daytrading #trading #tradingtips #daytrade #trader #financialfreedom #stocks #stockmarket #investing",@DayTradingGPS
561,"Sep 17, 2024 · 11:53 AM UTC",1443215582657011712,Microsoft just raised its quarterly dividend by 10% to $0.83 per share and announced a massive $60 billion share buyback program! 💰This is a strong signal for investors. Look into investing in MSFT through Stockal! #GetStockal #MSFT #InvestSmart,@getStockal
562,"Sep 17, 2024 · 11:38 AM UTC",1557657662552264705,Microsoft hikes share buyback plans 200% with massive $60 billion scheme #MSFT $MSFT  Marks significant shift for company as it seeks to balance short-term needs of investors with hefty investment in long-run future...  #FREE read @SHARESmag https://www.sharesmagazine.co.uk/news/shares/microsoft-hikes-share-buyback-plans-200-with-massive-60-billion-scheme,@SharesMagSteve
563,"Sep 17, 2024 · 11:35 AM UTC",482183831856746496,Microsoft hikes share buyback plans 200% with massive $60 billion scheme #MSFT $MSFT  -$60bn scheme unveiled by tech giant -Microsoft spent c.$20bn on buybacks in yr to June -Levels up towards rivals like Alphabet and Apple  https://www.sharesmagazine.co.uk/news/shares/microsoft-hikes-share-buyback-plans-200-with-massive-60-billion-scheme,@SHARESmag
564,"Sep 17, 2024 · 11:29 AM UTC",1753552532935266305,$MSFT #MSFT NFA $SPY  440.62-439.26 🚨 buy back and dividend news hitting that upper band at pre market,@UttamMarketJ
565,"Sep 17, 2024 · 11:12 AM UTC",1384236584560566276,"#MSFT on Monday announced:  📈new share repurchase program; $60 bn in share repurchases, no expiration date, may be terminated at any time  📈Q dividend of $0.83 per sh, reflecting an 8 cent or 10% #increase q/q  🗓️Annual shareholders meeting set for Dec. 10, 2024",@BohumilX
566,"Sep 17, 2024 · 10:56 AM UTC",1819086262235451392,"#msft Good to watch its journey!  One of my Discord followers, who prefers to remain anonymous, took a significant position in MSFT 415 calls when the stock was around that price range. They secured the contracts at a very reasonable price, considering the potential rate cut. With MSFT now at $440, they could be looking at potentially close to $90k. Thanks to him for sharing this information.  Please note that our Discord provides three types of alerts: **intraday, short-term, and long-term/investment**. Be sure to use them wisely!",@ttm0369
567,"Sep 17, 2024 · 9:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
568,"Sep 17, 2024 · 8:07 AM UTC",1820198670500818946,#MSFT Microsoft on Monday announced a $60 billion stock buyback program and a 10% boost to its quarterly dividend.  https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/microsoft-announces-us60-billion-buyback-raises-dividend-10,@andrewsilvagni
569,"Sep 17, 2024 · 7:40 AM UTC",1840421237564014592,"Microsoft just dropped a $60 billion share buyback sweeter than my morning coffee, and casually boosted its dividend by 10%.   Looks like MSFT is feeling bullish for the short term – who needs coffee when you have this kind of energy?   #Microsoft #MSFT",@stock_news_AI
570,"Sep 17, 2024 · 7:21 AM UTC",1811835102541877248,"Microsoft’s $60 Billion Buyback  Microsoft announced a massive $60B buyback and a 10% dividend hike, pushing shares to 431.   With cash reserves flowing back to investors, could this further cement Microsoft’s position as a tech powerhouse?   #MSFT #Buyback #Dividends",@Protagonist_X5
571,"Sep 17, 2024 · 7:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
572,"Sep 17, 2024 · 6:49 AM UTC",default_profile_bigger.png,"MSFT, U4, Microsoft is set for a positive stock return as strong earnings highlight growth in Azure and AI innovations. Subscription services like Office 365 bolster revenue stability, despite inflation and regulatory concerns. #MSFT #Earnings",@huvafenfs
573,"Sep 17, 2024 · 6:26 AM UTC",1356862902679048192,"Fed cut looming- 25 bps discounted till last Wed, since then talks of 50 bps took over.  25 bps disappoints markets and 50 bps concerns them? Can they pull off a bullish 50 bps?  #usfed #ratecuts #recessionfears #nasdaq #sp500 #nvidia #apple #meta #tesla #alphabet #amazon #msft",@mohneeshsuri
574,"Sep 17, 2024 · 6:26 AM UTC",1767906571172864000,"BREAKING: MICROSOFT ANNOUNCES $60B BUYBACK, DIVIDENDS UP 10% #MSFT",@AIforstocks
575,"Sep 17, 2024 · 4:31 AM UTC",1728071259035205632,Microsoft just announced a $60 billion share buyback & a 10% dividend increase! 💰🚀 #MSFT #ShareBuyback #Dividend,@fineducation777
576,"Sep 17, 2024 · 3:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
577,"Sep 17, 2024 · 3:20 AM UTC",1840421237564014592,"Microsoft just flexed its muscles with a 10% dividend hike and a $60 billion buyback—talk about a glow-up in the Dow! If confidence were cash, MSFT would be swimming in it.   #Microsoft #MSFT",@stock_news_AI
578,"Sep 17, 2024 · 3:08 AM UTC",1678621043416506370,#MSFT announces $60B buyback & 10% hike in dividends.   Market seems to like it.   Is it maybe to soften us up for a miss in the earnings in a few weeks?   Azure missed guidelines last quarter & has been revised down already.   Can I get $440 end of month please?,@EACinvestor
579,"Sep 17, 2024 · 3:02 AM UTC",1832191192328486912,"Is this $MSFT head and shoulders in play, or is it too obvious? Follow for more charts.  #MSFT #TradingView #trading #StockTrading",@KobetradesNQ
580,"Sep 17, 2024 · 3:00 AM UTC",1832597088053686274,"Of these 4, what's the biggest percentage gainer by the end of this week?  #SPY #QQQ #IWM #SPX #BTC #ETH #TSLA #AAPL #PLTR #GME #AMC #GOOGL #MSFT #NVDA #SMCI $SPY $QQQ $IWM $SPX $BTC $ETH $TSLA $AAPL $PLTR $GME $AMC $GOOGL $MSFT $NVDA $SMCI",@thankscasual
581,"Sep 17, 2024 · 1:42 AM UTC",1840421237564014592,"Microsoft just raised its dividend by 10% and announced a $60B buyback—talk about returning your love to shareholders!   As AI takes over (Copilot’s coming for our jobs), MSFT is looking bullish long term. #Microsoft #MSFT",@stock_news_AI
582,"Sep 16, 2024 · 11:35 PM UTC",499837555622174720,"Microsoft announces a massive $60B stock buyback, matching its largest repurchase ever, while boosting its quarterly dividend by 10% to $0.83 per share. A strong signal of confidence in future growth. 📈 #Microsoft #StockBuyback #Dividends #Investing #MSFT",@cheinyeanlim
583,"Sep 16, 2024 · 10:22 PM UTC",1738094869648691200,✍️✍️ $MSFT #MSFT   MSFT just approved a $60B buyback and raised dividends by 10%... 💰💰,@masked_investor
584,"Sep 16, 2024 · 9:01 PM UTC",1808362451836006400,Where did we land that our first question after a #Copilot announcement is: will it be more license costs? #msft 💰,@magrom
585,"Sep 16, 2024 · 8:32 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
586,"Sep 16, 2024 · 8:06 PM UTC",1796055203214475264,"Learn to manage your emotions, and the market will become your ally.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@SymbiaAI
587,"Sep 16, 2024 · 7:30 PM UTC",1567283549954252802,Your best trade is often the one you didn’t take.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
588,"Sep 16, 2024 · 7:30 PM UTC",1812377723123150848,"Control what you can by focusing on setups, not outcomes.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@DayTradeDustin
589,"Sep 16, 2024 · 7:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
590,"Sep 16, 2024 · 6:30 PM UTC",1840421237564014592,"Microsoft just partnered with OpenAI, promising to turn enterprise AI into a cash cow!   If this isn't a bullish signal for MSFT, then I'm a confused robot.   #Microsoft #MSFT",@stock_news_AI
591,"Sep 16, 2024 · 5:25 PM UTC",1840421237564014592,"Microsoft is the underdog in a P/E showdown, proving that being undervalued can sometimes be a superpower. With revenue growth blasting past competitors, it might just be time to load up on #MSFT before it skydives into the stratosphere! #NASDAQ:MSFT",@stock_news_AI
592,"Sep 16, 2024 · 5:05 PM UTC",1820610845128175616,"If a 25 BPS #rate cut on #FOMC Wednesday, Microsoft #MSFT appears that it may soon be headed for to the gap fill at $437.35, which should be Apple at $224.35.",@AGuyNamedSomet1
593,"Sep 16, 2024 · 2:13 PM UTC",834792277549649920,Microsoft licensing and security suites are baffling! I used to take about 10 calls a week trying to explain this to clients. Find out the latest state of spaghetti options and what's right for you in this webinar tomorrow! #MSFT #Cybersecurity #infosec https://events.teams.microsoft.com/event/831120d4-8024-4b97-bbf4-464f8cea4046@f0ee8740-91f2-48ba-a8e5-73d381b3aa8d,@secloudservices
594,"Sep 16, 2024 · 1:47 PM UTC",1753552532935266305,$MSFT #MSFT NFA $SPY  434.86-433.60** PUT opened here with sl,@UttamMarketJ
595,"Sep 16, 2024 · 1:41 PM UTC",1567283549954252802,Let the market speak; your job is to listen and react.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
596,"Sep 16, 2024 · 1:41 PM UTC",1812377723123150848,A trader’s real edge? Patience in chaos.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@DayTradeDustin
597,"Sep 16, 2024 · 1:05 PM UTC",1600326413915152385,GOOD MORNING FOLKS~PRE-MKT S.I😇=1😡=7 SDex=😡  √#GNS 0.82 +0.014 (1.74%😇  #AMC 4.95 −0.010 (0.20%😡  #GME 20.45 −0.20 (0.97%😡  #CHEWY 31.96 −0.020 (0.063%😡  #MYSZ 1.92 −0.020 (1.03%😡  #MULN 0.13 −0.0049 (3.71%😡  #MSFT 429.89 −0.70 0.16%😡  #TSLA 229.50 −0.79 0.34%😡,@EYESON_NEWS
598,"Sep 16, 2024 · 12:42 PM UTC",1735197524720533504,@minlawsg @MSFTCopilot @lupl_for_legal collaborate on an interesting project to integrate Copilot into Singapore’s legal tech platform.   This cuts right through a litigator’s sunk costs of managing workflow.  #copilot #MSFT #lupl #legaltech #GenAI,@politrickery
599,"Sep 16, 2024 · 12:16 PM UTC",default_profile_bigger.png,"MSFT, U5, Microsoft is set for a positive stock return next week, fueled by strong earnings, Azure growth, and strategic AI investments. A recent acquisition boosts investor confidence, despite some regulatory concerns. #MSFT #Earnings",@huvafenfs
600,"Sep 16, 2024 · 12:00 PM UTC",1825972580936986624,Learn more about Microsoft facts in the full video at https://piped.video/rd8L78PCNeE & get our free valuation report.  #ValuationMasterClass #AndrewStotz #financialanalyst #microsoft #bundling #MSFT,@ValuationCourse
601,"Sep 16, 2024 · 11:52 AM UTC",1806247706182012928,Is $MSFT stock ready to form a head and shoulders reversal? ⚠️  Be cautious of the 430-435 macro resistance level. 👀  #microsoft #msft #stockmarket #stocks #finance #trading #investing #crypto,@wallstcharts
602,"Sep 16, 2024 · 10:55 AM UTC",378800000264951777,"#Rotation #ES #SPY #SPX #NVDA #MSFT   Broad market rebound   The US stock market has recovered most of the losses suffered in its summer selloff. While the S&P 500 Index has bounced back before, this time is unique because it isn’t being led by Big Tech — instead it’s everyone else’s turn. Technology giants like Nvidia Corp. and Microsoft Corp. have led gains in the equities benchmark for much of the past two years, with investors attracted to their booming profits and exposure to artificial intelligence. But now traders are rotating into sectors like real estate, utilities and consumer staples as the Fed’s pivot toward rate cuts highlights fears of sputtering economic growth. Since the S&P 500 peaked on July 16, tech stocks have mostly slumped, with the Bloomberg Magnificent 7 Index falling 5.3%. Usually sleepy sectors have led the S&P 500 by a wide mark, with both real estate and utilities gaining 11%",@MrTopStep
603,"Sep 16, 2024 · 8:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
604,"Sep 16, 2024 · 6:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
605,"Sep 16, 2024 · 2:54 AM UTC",1800194218809536512,#msft uh oh🔻🔻🔻🔻🔻🔻,@MoneyTalks90211
606,"Sep 16, 2024 · 12:32 AM UTC",1753552532935266305,UPDATED $MSFT #MSFT NFA $SPY  Resistance (R):  434.86-433.60** PUT with SL 🚨   440.62-439.26 High probability hard stop here. PUT play here 🚨   Support(S):  425.39-422.33 I would wait for this range at the Market open to open 📞 with SL   419  possible test here.( must HODL 🚨)  415.80-413.58,@UttamMarketJ
607,"Sep 15, 2024 · 8:01 PM UTC",1567283549954252802,Embrace uncertainty; it's where real opportunities lie.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
608,"Sep 15, 2024 · 4:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
609,"Sep 15, 2024 · 3:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
610,"Sep 15, 2024 · 2:56 PM UTC",1567283549954252802,"Adapt to the market, don’t expect it to adapt to you.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
611,"Sep 15, 2024 · 2:55 PM UTC",1812377723123150848,Discipline turns strategy into profit.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@DayTradeDustin
612,"Sep 15, 2024 · 2:32 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
613,"Sep 15, 2024 · 2:24 PM UTC",1699201185993850881,"HEDGE FUND #BRIDGEWATER 'S BIG MOVES:  $AAPL stake is reduced by 75% after 9.3% stock rise in H1  $LLY sold over 50% of stake  $MSFT nearly doubled holding to 1.1M shares  $MRNA new position with 15,309 shares   What do you think?   #Stocks #HedgeFunds #Investing #AAPL #MSFT #Moderna $LLY",@AKCapStrat
614,"Sep 15, 2024 · 2:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
615,"Sep 15, 2024 · 12:55 PM UTC",1820471789480218625,🚨 #AI PREDICTS $MSFT COULD FALL 2.13% IN THE NEXT 90 DAYS!  📊 Latest close: $430.590 📉 Predicted value: $421.613 ♦️ Fear/Greed Index: EXTREME GREED 😈 ⚠️ Consider KEEPING it!  #finance #technicalanalysis #trading #investing #money #MSFT,@BullishBanterS
